sutra,adhyaya,pada,num,text_slp1,text_iast,text_deva,kashika_available
5.2.8,5,2,8,AprapadaM prApnoti,āprapadaṃ prāpnoti,आप्रपदं प्राप्नोति,no
5.2.9,5,2,9,anupadasarvAnnAyAnayaM badDABakzayatineyezu,anupadasarvānnāyānayaṃ baddhābhakṣayatineyeṣu,अनुपदसर्वान्नायानयं बद्धाभक्षयतिनेयेषु,no
5.2.10,5,2,10,parovaraparamparaputrapOtramanuBavati,parovaraparamparaputrapautramanubhavati,परोवरपरम्परपुत्रपौत्रमनुभवति,no
5.2.11,5,2,11,avArapArAtyantAnukAmaM gAmI,avārapārātyantānukāmaṃ gāmī,अवारपारात्यन्तानुकामं गामी,no
5.2.12,5,2,12,samAMsamAM vijAyate,samāṃsamāṃ vijāyate,समांसमां विजायते,no
5.2.13,5,2,13,adyaSvInA'vazwabDe,adyaśvīnā'vaṣṭabdhe,अद्यश्वीनाऽवष्टब्धे,no
5.2.14,5,2,14,AgavInaH,āgavīnaḥ,आगवीनः,no
5.2.15,5,2,15,anugvalaMgAmI,anugvalaṃgāmī,अनुग्वलंगामी,no
5.2.16,5,2,16,aDvano yatKO,adhvano yatkhau,अध्वनो यत्खौ,no
5.2.17,5,2,17,aByamitrAcCa ca,abhyamitrāccha ca,अभ्यमित्राच्छ च,no
5.2.18,5,2,18,gozWAt KaY BUtapUrve,goṣṭhāt khañ bhūtapūrve,गोष्ठात् खञ् भूतपूर्वे,no
5.2.19,5,2,19,aSvasyEkAhagamaH,aśvasyaikāhagamaḥ,अश्वस्यैकाहगमः,no
5.2.20,5,2,20,SAlInakOpIne aDfzwAkAryayoH,śālīnakaupīne adhṛṣṭākāryayoḥ,शालीनकौपीने अधृष्टाकार्ययोः,no
5.2.21,5,2,21,vrAtena jIvati,vrātena jīvati,व्रातेन जीवति,no
5.2.22,5,2,22,sAptapadInaM saKyam,sāptapadīnaṃ sakhyam,साप्तपदीनं सख्यम्,no
5.2.23,5,2,23,hEyaMgavInaM saMjYAyAm,haiyaṃgavīnaṃ saṃjñāyām,हैयंगवीनं संज्ञायाम्,no
5.2.24,5,2,24,tasya pAkamUle pIlvAdikarRAdiByaH kuRabjAhacO,tasya pākamūle pīlvādikarṇādibhyaḥ kuṇabjāhacau,तस्य पाकमूले पील्वादिकर्णादिभ्यः कुणब्जाहचौ,no
5.2.25,5,2,25,pakzAttiH,pakṣāttiḥ,पक्षात्तिः,no
5.2.26,5,2,26,tena vittaScuYcupcaRapO,tena vittaścuñcupcaṇapau,तेन वित्तश्चुञ्चुप्चणपौ,no
5.2.27,5,2,27,vinaYByAM nAnAYO nasaha,vinañbhyāṃ nānāñau nasaha,विनञ्भ्यां नानाञौ नसह,no
5.2.28,5,2,28,veH SAlacCaNkawacO,veḥ śālacchaṅkaṭacau,वेः शालच्छङ्कटचौ,no
5.2.29,5,2,29,samprodaSca kawac,samprodaśca kaṭac,सम्प्रोदश्च कटच्,no
5.2.30,5,2,30,avAt kuwAracca,avāt kuṭāracca,अवात् कुटारच्च,no
5.2.31,5,2,31,nate nAsikAyAH saMjYAyAM wIwaYnAwajBrawacaH,nate nāsikāyāḥ saṃjñāyāṃ ṭīṭañnāṭajbhraṭacaḥ,नते नासिकायाः संज्ञायां टीटञ्नाटज्भ्रटचः,no
5.2.32,5,2,32,nerbiqajbirIsacO,nerbiḍajbirīsacau,नेर्बिडज्बिरीसचौ,no
5.2.33,5,2,33,inacpiwaccikaci ca,inacpiṭaccikaci ca,इनच्पिटच्चिकचि च,no
5.2.34,5,2,34,upADiByAM tyakannAsannArUQayoH,upādhibhyāṃ tyakannāsannārūḍhayoḥ,उपाधिभ्यां त्यकन्नासन्नारूढयोः,no
5.2.35,5,2,35,karmaRi Gawo'Wac,karmaṇi ghaṭo'ṭhac,कर्मणि घटोऽठच्,no
5.2.36,5,2,36,tadasya saMjAtaM tArakAdiBya itac,tadasya saṃjātaṃ tārakādibhya itac,तदस्य संजातं तारकादिभ्य इतच्,no
5.2.37,5,2,37,pramARe dvayasajdaGnaYmAtracaH,pramāṇe dvayasajdaghnañmātracaḥ,प्रमाणे द्वयसज्दघ्नञ्मात्रचः,no
5.2.38,5,2,38,puruzahastiByAmaR ca,puruṣahastibhyāmaṇ ca,पुरुषहस्तिभ्यामण् च,no
5.2.39,5,2,39,yadtadeteByaH parimARe vatup,yadtadetebhyaḥ parimāṇe vatup,यद्तदेतेभ्यः परिमाणे वतुप्,no
5.2.40,5,2,40,kimidaMByAM vo GaH,kimidaṃbhyāṃ vo ghaḥ,किमिदंभ्यां वो घः,no
5.2.41,5,2,41,kimaH saMKyAparimARe qati ca,kimaḥ saṃkhyāparimāṇe ḍati ca,किमः संख्यापरिमाणे डति च,no
5.2.42,5,2,42,saMKyAyA avayave tayap,saṃkhyāyā avayave tayap,संख्याया अवयवे तयप्,no
5.2.43,5,2,43,dvitriByAM tayasyAyajvA,dvitribhyāṃ tayasyāyajvā,द्वित्रिभ्यां तयस्यायज्वा,no
5.2.44,5,2,44,uBAdudAtto nityam,ubhādudātto nityam,उभादुदात्तो नित्यम्,no
5.2.45,5,2,45,tadasminnaDikamiti daSAntAqqaH,tadasminnadhikamiti daśāntāḍḍaḥ,तदस्मिन्नधिकमिति दशान्ताड्डः,no
5.2.46,5,2,46,SadantaviMSateSca,śadantaviṃśateśca,शदन्तविंशतेश्च,no
5.2.47,5,2,47,saMKyAyA guRasya nimAne mayaw,saṃkhyāyā guṇasya nimāne mayaṭ,संख्याया गुणस्य निमाने मयट्,no
5.2.48,5,2,48,tasya pUraRe qaw,tasya pūraṇe ḍaṭ,तस्य पूरणे डट्,no
5.2.49,5,2,49,nAntAdasaMKyAdermaw,nāntādasaṃkhyādermaṭ,नान्तादसंख्यादेर्मट्,no
5.2.50,5,2,50,Taw cacCandasi,thaṭ cacchandasi,थट् चच्छन्दसि,no
5.2.51,5,2,51,zawkatikatipayacaturAM Tuk,ṣaṭkatikatipayacaturāṃ thuk,षट्कतिकतिपयचतुरां थुक्,no
5.2.52,5,2,52,bahupUgagaRasaMGasya tiTuk,bahupūgagaṇasaṃghasya tithuk,बहुपूगगणसंघस्य तिथुक्,no
5.2.53,5,2,53,vatoriTuk,vatorithuk,वतोरिथुक्,no
5.2.54,5,2,54,dvestIyaH,dvestīyaḥ,द्वेस्तीयः,no
5.2.55,5,2,55,treH samprasAraRam ca,treḥ samprasāraṇam ca,त्रेः सम्प्रसारणम् च,no
5.2.56,5,2,56,viMSatyAdiByastamaqanyatarasyAm,viṃśatyādibhyastamaḍanyatarasyām,विंशत्यादिभ्यस्तमडन्यतरस्याम्,no
5.2.57,5,2,57,nityaM SatAdimAsArDamAsasaMvatsarAcca,nityaṃ śatādimāsārdhamāsasaṃvatsarācca,नित्यं शतादिमासार्धमाससंवत्सराच्च,no
5.2.58,5,2,58,zazwyAdeScAsaMKyAdeH,ṣaṣṭyādeścāsaṃkhyādeḥ,षष्ट्यादेश्चासंख्यादेः,no
5.2.59,5,2,59,matO CaH sUktasAmnoH,matau chaḥ sūktasāmnoḥ,मतौ छः सूक्तसाम्नोः,no
5.2.60,5,2,60,aDyAyAnuvAkayorluk,adhyāyānuvākayorluk,अध्यायानुवाकयोर्लुक्,no
5.2.61,5,2,61,vimuktAdiByo'R,vimuktādibhyo'ṇ,विमुक्तादिभ्योऽण्,no
5.2.62,5,2,62,gozadAdiByo vun,goṣadādibhyo vun,गोषदादिभ्यो वुन्,no
5.2.63,5,2,63,tatra kuSalaH paTaH,tatra kuśalaḥ pathaḥ,तत्र कुशलः पथः,no
5.2.64,5,2,64,AkarzAdiByaH kan,ākarṣādibhyaḥ kan,आकर्षादिभ्यः कन्,no
5.2.65,5,2,65,DanahiraRyAt kAme,dhanahiraṇyāt kāme,धनहिरण्यात् कामे,no
5.2.66,5,2,66,svANgeByaH prasite,svāṅgebhyaḥ prasite,स्वाङ्गेभ्यः प्रसिते,no
5.2.67,5,2,67,udarAwWagAdyUne,udarāṭṭhagādyūne,उदराट्ठगाद्यूने,no
5.2.68,5,2,68,sasyena parijAtaH,sasyena parijātaḥ,सस्येन परिजातः,no
5.2.69,5,2,69,aMSaM hArI,aṃśaṃ hārī,अंशं हारी,no
5.2.70,5,2,70,tantrAdacirApahfte,tantrādacirāpahṛte,तन्त्रादचिरापहृते,no
5.2.71,5,2,71,brAhmaRakozRike saMjYAyAm,brāhmaṇakoṣṇike saṃjñāyām,ब्राह्मणकोष्णिके संज्ञायाम्,no
5.2.72,5,2,72,SItozRAByAM kAriRi,śītoṣṇābhyāṃ kāriṇi,शीतोष्णाभ्यां कारिणि,no
5.2.73,5,2,73,aDikam,adhikam,अधिकम्,no
5.2.74,5,2,74,anukABikABIkaH kamitA,anukābhikābhīkaḥ kamitā,अनुकाभिकाभीकः कमिता,no
5.2.75,5,2,75,pArSvenAnvicCati,pārśvenānvicchati,पार्श्वेनान्विच्छति,no
5.2.76,5,2,76,ayaHSUladaRqAjinAByAM WakWaYO,ayaḥśūladaṇḍājinābhyāṃ ṭhakṭhañau,अयःशूलदण्डाजिनाभ्यां ठक्ठञौ,no
5.2.77,5,2,77,tAvatiTaM grahaRamiti lugvA,tāvatithaṃ grahaṇamiti lugvā,तावतिथं ग्रहणमिति लुग्वा,no
5.2.78,5,2,78,sa ezAM grAmaRIH,sa eṣāṃ grāmaṇīḥ,स एषां ग्रामणीः,no
5.2.79,5,2,79,SfNKalamasya banDanaM karaBe,śṛṅkhalamasya bandhanaṃ karabhe,शृङ्खलमस्य बन्धनं करभे,no
5.2.80,5,2,80,utka unmanAH,utka unmanāḥ,उत्क उन्मनाः,no
5.2.81,5,2,81,kAlaprayojanAdroge,kālaprayojanādroge,कालप्रयोजनाद्रोगे,no
5.2.82,5,2,82,tadasminnannaM prAye saMjYAyAm,tadasminnannaṃ prāye saṃjñāyām,तदस्मिन्नन्नं प्राये संज्ञायाम्,no
5.2.83,5,2,83,kulmAzAdaY,kulmāṣādañ,कुल्माषादञ्,no
5.2.84,5,2,84,SrotriyaMSCando'DIte,śrotriyaṃśchando'dhīte,श्रोत्रियंश्छन्दोऽधीते,no
5.2.85,5,2,85,SrAdDamanena BuktaminiWanO,śrāddhamanena bhuktaminiṭhanau,श्राद्धमनेन भुक्तमिनिठनौ,no
5.2.86,5,2,86,pUrvAdiniH,pūrvādiniḥ,पूर्वादिनिः,no
5.2.87,5,2,87,sapUrvAcca,sapūrvācca,सपूर्वाच्च,no
5.2.88,5,2,88,izwAdiByaSca,iṣṭādibhyaśca,इष्टादिभ्यश्च,no
5.2.89,5,2,89,Candasi paripanTiparipariRO paryavasTAtari,chandasi paripanthiparipariṇau paryavasthātari,छन्दसि परिपन्थिपरिपरिणौ पर्यवस्थातरि,no
5.2.90,5,2,90,anupadyanvezwA,anupadyanveṣṭā,अनुपद्यन्वेष्टा,no
5.2.91,5,2,91,sAkzAddrazwari saMjYAyAm,sākṣāddraṣṭari saṃjñāyām,साक्षाद्द्रष्टरि संज्ञायाम्,no
5.2.92,5,2,92,kzetriyac parakzetre cikitsyaH,kṣetriyac parakṣetre cikitsyaḥ,क्षेत्रियच् परक्षेत्रे चिकित्स्यः,no
5.2.93,5,2,93,indriyamindraliMgamindradfzwamindrasfzwamindrajuzwamindradattamiti vA,indriyamindraliṃgamindradṛṣṭamindrasṛṣṭamindrajuṣṭamindradattamiti vā,इन्द्रियमिन्द्रलिंगमिन्द्रदृष्टमिन्द्रसृष्टमिन्द्रजुष्टमिन्द्रदत्तमिति वा,no
5.2.94,5,2,94,tadasyAstyasminniti matup,tadasyāstyasminniti matup,तदस्यास्त्यस्मिन्निति मतुप्,no
5.2.95,5,2,95,rasAdiByaSca,rasādibhyaśca,रसादिभ्यश्च,no
5.2.96,5,2,96,prARisTAdAto lajanyatarasyAm,prāṇisthādāto lajanyatarasyām,प्राणिस्थादातो लजन्यतरस्याम्,no
5.2.97,5,2,97,siDmAdiByaSca,sidhmādibhyaśca,सिध्मादिभ्यश्च,no
5.2.98,5,2,98,vatsAMsAByAM kAmabale,vatsāṃsābhyāṃ kāmabale,वत्सांसाभ्यां कामबले,no
5.2.99,5,2,99,PenAdilac ca,phenādilac ca,फेनादिलच् च,no
5.2.100,5,2,100,lomAdipAmAdipicCAdiByaH SanelacaH,lomādipāmādipicchādibhyaḥ śanelacaḥ,लोमादिपामादिपिच्छादिभ्यः शनेलचः,no
5.2.101,5,2,101,prajYASradDArcAByo RaH,prajñāśraddhārcābhyo ṇaḥ,प्रज्ञाश्रद्धार्चाभ्यो णः,no
5.2.102,5,2,102,tapaHsahasrAByAM vinInI,tapaḥsahasrābhyāṃ vinīnī,तपःसहस्राभ्यां विनीनी,no
5.2.103,5,2,103,aR ca,aṇ ca,अण् च,no
5.2.104,5,2,104,sikatASarkarAByAM ca,sikatāśarkarābhyāṃ ca,सिकताशर्कराभ्यां च,no
5.2.105,5,2,105,deSe lubilacO ca,deśe lubilacau ca,देशे लुबिलचौ च,no
5.2.106,5,2,106,danta unnata urac,danta unnata urac,दन्त उन्नत उरच्,no
5.2.107,5,2,107,UzasuzimuzkamaDo raH,ūṣasuṣimuṣkamadho raḥ,ऊषसुषिमुष्कमधो रः,no
5.2.108,5,2,108,dyudruByAM maH,dyudrubhyāṃ maḥ,द्युद्रुभ्यां मः,no
5.2.109,5,2,109,keSAdvo'nyatarasyAm,keśādvo'nyatarasyām,केशाद्वोऽन्यतरस्याम्,no
5.2.110,5,2,110,gARqyajagAt saMjYAyAm,gāṇḍyajagāt saṃjñāyām,गाण्ड्यजगात् संज्ञायाम्,no
5.2.111,5,2,111,kARqARqAdIrannIracO,kāṇḍāṇḍādīrannīracau,काण्डाण्डादीरन्नीरचौ,no
5.2.112,5,2,112,rajaHkfzyAsutiparizado valac,rajaḥkṛṣyāsutipariṣado valac,रजःकृष्यासुतिपरिषदो वलच्,no
5.2.113,5,2,113,dantaSiKAt saMjYAyAm,dantaśikhāt saṃjñāyām,दन्तशिखात् संज्ञायाम्,no
5.2.114,5,2,114,jyotsnAtamisrASfNgiRorjasvinnUrjasvalagominmalinamalImasAH,jyotsnātamisrāśṛṅgiṇorjasvinnūrjasvalagominmalinamalīmasāḥ,ज्योत्स्नातमिस्राशृङ्गिणोर्जस्विन्नूर्जस्वलगोमिन्मलिनमलीमसाः,no
5.2.115,5,2,115,ata iniWanO,ata iniṭhanau,अत इनिठनौ,no
5.2.116,5,2,116,vrIhyAdiByaSca,vrīhyādibhyaśca,व्रीह्यादिभ्यश्च,no
5.2.117,5,2,117,tundAdiBya ilac ca,tundādibhya ilac ca,तुन्दादिभ्य इलच् च,no
5.2.118,5,2,118,ekagopUrvAwWaY nityam,ekagopūrvāṭṭhañ nityam,एकगोपूर्वाट्ठञ् नित्यम्,no
5.2.119,5,2,119,SatasahasrAntAcca nizkAt,śatasahasrāntācca niṣkāt,शतसहस्रान्ताच्च निष्कात्,no
5.2.120,5,2,120,rUpAdAhatapraSaMsayoryap,rūpādāhatapraśaṃsayoryap,रूपादाहतप्रशंसयोर्यप्,no
5.2.121,5,2,121,asmAyAmeDAsrajo viniH,asmāyāmedhāsrajo viniḥ,अस्मायामेधास्रजो विनिः,no
5.2.122,5,2,122,bahulaM Candasi,bahulaṃ chandasi,बहुलं छन्दसि,no
5.2.123,5,2,123,UrRAyA yus,ūrṇāyā yus,ऊर्णाया युस्,no
5.2.124,5,2,124,vAco gminiH,vāco gminiḥ,वाचो ग्मिनिः,no
5.2.125,5,2,125,AlajAwacO bahuBAziRi,ālajāṭacau bahubhāṣiṇi,आलजाटचौ बहुभाषिणि,no
5.2.126,5,2,126,svAminnESvarye,svāminnaiśvarye,स्वामिन्नैश्वर्ये,no
5.2.127,5,2,127,arSaAdiByo'c,arśaādibhyo'c,अर्शआदिभ्योऽच्,no
5.2.128,5,2,128,dvandvopatApagarhyAt prARisTAdiniH,dvandvopatāpagarhyāt prāṇisthādiniḥ,द्वन्द्वोपतापगर्ह्यात् प्राणिस्थादिनिः,no
5.2.129,5,2,129,vAtAtisArAByAM kuk ca,vātātisārābhyāṃ kuk ca,वातातिसाराभ्यां कुक् च,no
5.2.130,5,2,130,vayasi pUraRAt,vayasi pūraṇāt,वयसि पूरणात्,no
5.2.131,5,2,131,suKAdiByaSca,sukhādibhyaśca,सुखादिभ्यश्च,no
5.2.132,5,2,132,DarmaSIlavarRAntAcca,dharmaśīlavarṇāntācca,धर्मशीलवर्णान्ताच्च,no
5.2.133,5,2,133,hastAjjAtO,hastājjātau,हस्ताज्जातौ,no
5.2.134,5,2,134,varRAdbrahmacAriRi,varṇādbrahmacāriṇi,वर्णाद्ब्रह्मचारिणि,no
5.2.135,5,2,135,puzkarAdiByo deSe,puṣkarādibhyo deśe,पुष्करादिभ्यो देशे,no
5.2.136,5,2,136,balAdiByo matubanyatarasyAm,balādibhyo matubanyatarasyām,बलादिभ्यो मतुबन्यतरस्याम्,no
5.2.137,5,2,137,saMjYAyAM manmAByAm,saṃjñāyāṃ manmābhyām,संज्ञायां मन्माभ्याम्,no
5.2.138,5,2,138,kaMSaMByAM baBayustitutayasaH,kaṃśaṃbhyāṃ babhayustitutayasaḥ,कंशंभ्यां बभयुस्तितुतयसः,no
5.2.139,5,2,139,tundivalivawerBaH,tundivalivaṭerbhaḥ,तुन्दिवलिवटेर्भः,no
5.2.140,5,2,140,ahaMSuBamoryus,ahaṃśubhamoryus,अहंशुभमोर्युस्,no
5.3.1,5,3,1,prAgdiSo viBaktiH,prāgdiśo vibhaktiḥ,प्राग्दिशो विभक्तिः,no
5.3.2,5,3,2,kiMsarvanAmabahuByo'dvyAdiByaH,kiṃsarvanāmabahubhyo'dvyādibhyaḥ,किंसर्वनामबहुभ्योऽद्व्यादिभ्यः,no
5.3.3,5,3,3,idama iS,idama iś,इदम इश्,no
5.3.4,5,3,4,etetO raToH,etetau rathoḥ,एतेतौ रथोः,no
5.3.5,5,3,5,etado'n,etado'n,एतदोऽन्,no
5.3.6,5,3,6,sarvasya so'nyatarasyAM di,sarvasya so'nyatarasyāṃ di,सर्वस्य सोऽन्यतरस्यां दि,no
5.3.7,5,3,7,paYcamyAstasil,pañcamyāstasil,पञ्चम्यास्तसिल्,no
5.3.8,5,3,8,taseSca,taseśca,तसेश्च,no
5.3.9,5,3,9,paryaBiByAM ca,paryabhibhyāṃ ca,पर्यभिभ्यां च,no
5.3.10,5,3,10,saptamyAstral,saptamyāstral,सप्तम्यास्त्रल्,no
5.3.11,5,3,11,idamo haH,idamo haḥ,इदमो हः,no
5.3.12,5,3,12,kimo't,kimo't,किमोऽत्,no
5.3.13,5,3,13,vA ha ca cCandasi,vā ha ca cchandasi,वा ह च च्छन्दसि,no
5.3.14,5,3,14,itarAByo'pi dfSyante,itarābhyo'pi dṛśyante,इतराभ्योऽपि दृश्यन्ते,no
5.3.15,5,3,15,sarvEkAnyakiMyattadaH kAle dA,sarvaikānyakiṃyattadaḥ kāle dā,सर्वैकान्यकिंयत्तदः काले दा,no
